job_due_date,client,job_num,job_name,invoice_num,pmod_or_freight,gross_billed,quantity,pricing,postal_prep,production_cost,per_piece,data_cost,postage_psi,data_po_num,three_point_five_percent_cc_fee,special_product_envelopes_env_printing,special_product_envelopes_env_printing_notes,paper_color_print_cost,paper_color_print_cost_notes,shipping_pmod_cost_finishes,shipping_per_piece,misc_cost_pmod_labor_purl_var_img,gross_cost,net_gross_margin_for_labor,sales_rep,comm_paid,new_client,gross_margin_per_piece,comments_descriptions,production_type,all_added_costs
2019-01-15,"Nationwide Marketing Services",64009,USAPSSD011519,231663,None,1032.5,3500,0.3,25,0,0,0,933.99,unknown,unknown,,,,,,,0,95,3.51,"Andy Cody",unknown,unknown,0,"Yellow Vellum Bristol 67# Yellow Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-15,"Nationwide Marketing Services",64010,USAPSIA011519,231665,None,1770,6000,0.3,25,0,0,0,1610.17,unknown,unknown,,,,,,,0,145,14.83,"Andy Cody",unknown,unknown,0,"Yellow Vellum Bristol 67# Yellow Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"Nationwide Marketing Services",64011,XOD17-011819,231667,None,8442.61,28619,0.3,25,0,0,0,7596.95,unknown,unknown,,,,,,,0,597.38,248.28,"Andy Cody",unknown,unknown,0.01,"White ""FINAL NOTICE"" Shells White,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64012,"[98110] JFQ Lending John Kresevic",,None,0,6221,0,25,404.365,0.065,0,0,unknown,unknown,,,,,,,0,429.365,-429.365,"Andy Cody",unknown,unknown,-0.07,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Citracado Market Advisors",64013,MSN,231671,None,2937.31,5992,0.49,25,359.52,0.06,0,2474.89,unknown,unknown,,,,,,,0,384.52,77.9,"Andy Cody",unknown,unknown,0.01,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"The Data Suite",64014,"UDC NOS 4x6 PC - IH 1-21-19",231733,,267.8,814,0.33,25,0,0,0,220.59,unknown,unknown,,,,,,,0,41.28,5.93,"Andy Cody",unknown,unknown,0.01,"Yellow Vellum Bristol 67# Yellow Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"Nationwide Marketing Services",64015,XO001-011819,231668,None,5802.95,19671,0.3,25,0,0,0,5236.3,unknown,unknown,,,,,,,0,418.42,148.23,"Andy Cody",unknown,unknown,0.01,"White ""FINAL NOTICE"" Shells White,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Citracado Market Advisors",64024,Endeavor,231675,None,4793.23,10000,0.48,25,600,0.06,0,4088.23,unknown,unknown,,,,,,,0,625,80,"Andy Cody",unknown,unknown,0.01,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64025,"[98069] JFQ Lending John Kresevic",,None,0,9223,0,25,599.495,0.065,0,0,unknown,unknown,,,,,,,0,624.495,-624.495,"Andy Cody",unknown,unknown,-0.07,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64026,"[98109] JFQ Lending John Kresevic",,None,0,12338,0,25,801.97,0.065,0,0,unknown,unknown,,,,,,,0,826.97,-826.97,"Andy Cody",unknown,unknown,-0.07,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Citracado Market Advisors",64028,"Blue Eagle",231676,None,1980.63,3989,0.5,25,239.34,0.06,0,1624.54,unknown,unknown,,,,,,,39.89,304.23,51.86,"Andy Cody",unknown,unknown,0.01,"White 20# White,  , White 20# Converted","Snap Pack"," | purlsCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64031,"[98099] JFQ Lending John Kresevic",,None,0,5717,0,25,371.605,0.065,0,0,unknown,unknown,28.59,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",,,,,0,507.36,-507.36,"Andy Cody",unknown,unknown,-0.09,"White 60# White, White #10 D/W off-set envelope #1946 1st class w/writing,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-17,"MonsterLead Group",64032,"[98306] JFQ Lending John Kresevic",,None,0,17270,0,25,1122.55,0.065,0,0,unknown,unknown,86.35,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = Brown Kraft",,,,,0,1431.6,-1431.6,"Andy Cody",unknown,unknown,-0.08,"White 60# White, Brown Kraft 6X9 BROWN CRAFT BUBBLE S/W #1946 W/ WRITING,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-17,"MonsterLead Group",64033,"[98068] JFQ Lending John Kresevic",,None,0,8487,0,25,551.655,0.065,0,0,unknown,unknown,42.44,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = Brown Kraft",,,,,0,728.96,-728.96,"Andy Cody",unknown,unknown,-0.09,"White 60# White, Brown Kraft 6X9 BROWN CRAFT SIDE BY SIDE WINDOW #1946,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-16,"Advance Marketing Mail, Inc.",64034,"17340 PVI - New List High Value Home - Jan 16 ",,"Drop Ship",0,7319,0,25,439.14,0.06,0,0,unknown,unknown,,,,,,,0,464.14,-464.14,"Andy Cody",unknown,unknown,-0.06,"White 20# White,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-16,"Advance Marketing Mail, Inc.",64035,"17341 PVI - LA Dwel HV 3-4 2.5k Drop 1 - Jan 16 ",,"Drop Ship",0,7199,0,25,431.94,0.06,0,0,unknown,unknown,,,,,,,0,456.94,-456.94,"Andy Cody",unknown,unknown,-0.06,"  ,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-16,"Advance Marketing Mail, Inc.",64036,"17342 PVI - HV Condo Rented - LA County - Jan 16 ",,None,0,2086,0,25,125.16,0.06,0,1721.65,unknown,unknown,,,,,,,0,150.16,-1871.81,"Andy Cody",unknown,unknown,-0.9,"  ,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Citracado Market Advisors",64037,HPA,231678,,778.99,1496,0.52,25,97.24,0.065,0,629.82,unknown,unknown,,,7.48,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [papertype] =  & [paper_color] = ",,,0,129.72,19.45,"Andy Cody",unknown,unknown,0.01,"  ,  ,  ",Letter," | expensivePaperCost = 0.005 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Citracado Market Advisors",64041,RRC,231681,None,1535.49,2997,0.51,25,179.82,0.06,0,1261.74,unknown,unknown,,,,,,,0,204.82,68.93,"Andy Cody",unknown,unknown,0.02,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-15,"Nationwide Marketing Services",64042,DHN011519_SDOP,231666,None,4254.2,14422,0.29,25,0,0,0,3701.6,unknown,unknown,,,,,,,0,457.66,94.94,"Andy Cody",unknown,unknown,0.01,"Cosmic Orange 65# Cosmic Orange,  ,  ","Post Card"," | postCardCost = 0.03 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Citracado Market Advisors",64043,APS,231680,None,2021.98,3980,0.51,25,238.8,0.06,0,1666.64,unknown,unknown,,,,,,,0,263.8,91.54,"Andy Cody",unknown,unknown,0.02,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64049,"[98098] Allied First Matt Younan",,None,0,9930,0,25,645.45,0.065,0,0,unknown,unknown,49.65,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",,,,,0,844.4,-844.4,"Andy Cody",unknown,unknown,-0.09,"White 60# White, White HALF WINDOW PERMIT# 1946,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-17,"MonsterLead Group",64051,"[98066] The Federal Savings Bank Franco Banares",,None,0,7475,0,25,485.875,0.065,0,0,unknown,unknown,,,,,,,0,510.875,-510.875,"Andy Cody",unknown,unknown,-0.07,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Print Project Managers",64053,"MLK PC",231673,None,883.55,2037,0.43,25,0,0,0,771.51,unknown,unknown,,,,,,,0,65.74,46.3,"Andy Cody",unknown,unknown,0.02,"Yellow Vellum Bristol 67# Yellow Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-15,"Snap Pack Mail",64057,"Imperial Print - Billing Failure Snaps - Drop 415",231670,None,583.2,1225,0.48,25,73.5,0.06,0,515.52,unknown,unknown,,,,,,,0,98.5,-30.82,"Andy Cody",unknown,unknown,-0.03,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64058,"[98063] Allied First Mike Bosworth",,None,0,999,0,25,64.935,0.065,0,0,unknown,unknown,,,,,,,0,89.935,-89.935,"Andy Cody",unknown,unknown,-0.09,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64059,"[98086] Guardian Mortgage Mike Meek",,None,0,2513,0,25,163.345,0.065,0,0,unknown,unknown,,,,,,,0,188.345,-188.345,"Andy Cody",unknown,unknown,-0.07,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Citracado Market Advisors",64060,"FSL Letter",231682,None,4720.42,9479,0.5,25,616.135,0.065,0,3908.66,unknown,unknown,,,,,,,0,641.135,170.625,"Andy Cody",unknown,unknown,0.02,"White 60# White, #10 White Single Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-16,"Nationwide Marketing Services",64061,COPPFL011619,231672,None,2950,10000,0.3,25,0,0,0,2663.2,unknown,unknown,,,,,,,0,325,-38.2,"Andy Cody",unknown,unknown,-0,"Cosmic Orange 65# Cosmic Orange,  ,  ","Post Card"," | postCardCost = 0.03 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64062,"[98361] JFQ Lending John Kresevic",,None,0,5862,0,25,381.03,0.065,0,0,unknown,unknown,29.31,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = Brown Kraft",,,,,0,518.96,-518.96,"Andy Cody",unknown,unknown,-0.09,"White 60# White, Brown Kraft 6X9 BROWN CRAFT BUBBLE SINGLE WINDOW #1946,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-15,"MonsterLead Group",64063,"[98370] Batch Job",,None,0,1458,0,25,94.77,0.065,0,0,unknown,unknown,7.29,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",14.58,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,181.22,-181.22,"Andy Cody",unknown,unknown,-0.12,"White 60# White, White CUSTOM CONFIDENTIAL NEW EAGLE #1946 ,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-18,"The Data Suite",64064,"Koral - OR FHA - IH 1-21-19 ",231699,,1459.55,2991,0.49,25,194.415,0.065,0,1196.34,unknown,unknown,,,44.87,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 20# & [paper_color] = Yellow",,,0,264.28,-1.0699999999999,"Andy Cody",unknown,unknown,-0,"Yellow 20# Yellow, #10 White Double Window,  ",Letter," | expensivePaperCost = 0.005 |  | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-16,"MonsterLead Group",64065,"[98113] The Federal Savings Bank Adam Resseger",,None,0,1493,0,25,97.045,0.065,0,0,unknown,unknown,,,,,,,0,122.045,-122.045,"Andy Cody",unknown,unknown,-0.08,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64066,"[98065] The Federal Savings Bank Franco Banares",,None,0,6443,0,25,418.795,0.065,0,0,unknown,unknown,,,,,,,0,443.795,-443.795,"Andy Cody",unknown,unknown,-0.07,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"MonsterLead Group",64067,"[98100] The Federal Savings Bank Ryan Farhat",,None,0,9958,0,25,647.27,0.065,0,0,unknown,unknown,,,,,,,0,672.27,-672.27,"Andy Cody",unknown,unknown,-0.07,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"Low VA Rates (Lehi Branch)",64069,"7 to 10 Months 1/17",231725,PMOD,2039,3981,0.51,25,238.86,0.06,0,1049.65,unknown,unknown,39.81,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  Black & White",,,,,39.81,343.48,645.87,"Andy Cody",unknown,unknown,0.16,"White 20# White,  , Black & White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-25,"Low VA Rates (Lehi Branch)",64070,"Past Client Arm to Fixed 1/24",231927,None,1014.7,1453,0.7,25,87.18,0.06,0,611.31,unknown,unknown,14.53,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,14.53,141.24,262.15,"Andy Cody",unknown,unknown,0.18,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-15,"MonsterLead Group",64071,"[98373] Batch Job",,None,0,1654,0,25,107.51,0.065,0,0,unknown,unknown,,,16.54,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,149.05,-149.05,"Andy Cody",unknown,unknown,-0.09,"White 20# White,  ,  ",Letter," | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-15,"MonsterLead Group",64072,"[98303] Batch Job",,None,0,50,0,25,3.25,0.065,0,0,unknown,unknown,,,,,,,0,28.25,-28.25,"Andy Cody",unknown,unknown,-0.57,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64074,"[98364] E Lending Warin Kumar",,None,0,993,0,25,64.545,0.065,0,0,unknown,unknown,4.97,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = Monster White",,,,,0,129.44,-129.44,"Andy Cody",unknown,unknown,-0.13,"White 60# White, Monster White # 10 Double Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-17,"Advance Marketing Mail, Inc.",64076,"17397 PCF - VA_1_17_19 W",,PMOD,0,65841,0,25,3292.05,0.05,0,0,unknown,unknown,,,,,,,0,3317.05,-3317.05,"Andy Cody",unknown,unknown,-0.05,"  ,  ,   Converted","Snap Pack"," | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Snap Pack Mail",64078,"CSG - TIER REDUCTION SNAP - 10K - DROP 9",231701,"Drop Ship",2684.94,9997,0.27,25,599.82,0.06,0,1771.15,unknown,unknown,99.97,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White on White",,,,,0,724.79,189,"Andy Cody",unknown,unknown,0.02,"White 20# White,  , White on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64082,"[98116] The Federal Savings Bank Ryan Farhat",,None,0,24821,0,25,1489.26,0.06,0,0,unknown,unknown,,,,,,,0,1514.26,-1514.26,"Andy Cody",unknown,unknown,-0.06,"White 60# White, #10 White Half Window,  ",Letter," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64086,"[98120] E Lending Warin Kumar",,None,0,548,0,25,35.62,0.065,0,0,unknown,unknown,2.74,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = Monster White",,,,,0,93.84,-93.84,"Andy Cody",unknown,unknown,-0.17,"White 60# White, Monster White # 10 Double Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-17,"MonsterLead Group",64087,"[98071] Guaranteed Rate Ryan Sawyer",,None,0,2958,0,25,192.27,0.065,0,0,unknown,unknown,,,,,,,0,217.27,-217.27,"Andy Cody",unknown,unknown,-0.07,"White 60# White, #10 White Half Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64088,"[98072] Guaranteed Rate Ryan Sawyer",,None,0,2975,0,25,193.375,0.065,0,0,unknown,unknown,,,,,,,0,218.375,-218.375,"Andy Cody",unknown,unknown,-0.07,"White 60# White, #10 White Half Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64089,"[98075] Guaranteed Rate Ryan Sawyer",,None,0,3971,0,25,258.115,0.065,0,0,unknown,unknown,,,,,,,0,283.115,-283.115,"Andy Cody",unknown,unknown,-0.07,"White 60# White, #10 White Half Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64090,"[98106] The Federal Savings Bank Todd Pezzi",,None,0,2978,0,25,193.57,0.065,0,0,unknown,unknown,,,,,,,0,218.57,-218.57,"Andy Cody",unknown,unknown,-0.07,"White 60# White, Monster White #10  Pistol Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-21,"MonsterLead Group",64091,"[98311] The Federal Savings Bank Ryan Farhat",,None,0,2487,0,25,161.655,0.065,0,0,unknown,unknown,,,,,,,0,186.655,-186.655,"Andy Cody",unknown,unknown,-0.08,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Citracado Market Advisors",64092,NHCC,231698,None,1640.96,3249,0.51,25,194.94,0.06,0,1346.29,unknown,unknown,,,,,,,0,219.94,74.73,"Andy Cody",unknown,unknown,0.02,"White 70# (67.5#) White,  , White 70# (67.5#) Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-16,"Nationwide Marketing Services",64093,USAPSMI011619,231689,None,1180,4000,0.3,25,0,0,0,1060.94,unknown,unknown,,,,,,,0,105,14.06,"Andy Cody",unknown,unknown,0,"Yellow Vellum Bristol 67# Yellow Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-16,"Nationwide Marketing Services",64094,USAPSVA011619,231692,None,1180,4000,0.3,25,0,0,0,1063.5,unknown,unknown,,,,,,,0,105,11.5,"Andy Cody",unknown,unknown,0,"Yellow Vellum Bristol 67# Yellow Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64095,"[98121] Pacific Lending LLC Admin Admin",,None,0,2595,0,25,168.675,0.065,0,0,unknown,unknown,,,,,,,0,193.675,-193.675,"Andy Cody",unknown,unknown,-0.07,"White 60# White, Monster White #10  Pistol Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-16,"Nationwide Marketing Services",64096,USAPSMD011619,231693,None,1770,6000,0.3,25,0,0,0,1595.69,unknown,unknown,,,,,,,0,145,29.31,"Andy Cody",unknown,unknown,0,"Yellow Vellum Bristol 67# Yellow Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64097,"[98362] The Federal Savings Bank Adam Resseger",,None,0,1500,0,25,97.5,0.065,0,0,unknown,unknown,,,,,,,0,122.5,-122.5,"Andy Cody",unknown,unknown,-0.08,"White 60# White, Monster White #10  Pistol Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64098,"[98064] United Mortgage Clay Tol",,None,0,3486,0,25,226.59,0.065,0,0,unknown,unknown,,,,,,,0,251.59,-251.59,"Andy Cody",unknown,unknown,-0.07,"White 60# White, #10 White Half Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-16,"Snap Pack Mail",64100,"Drop 11",231696,PMOD,862.58,2445,0.35,25,146.7,0.06,0,624.18,unknown,unknown,24.45,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,196.15,42.25,"Andy Cody",unknown,unknown,0.02,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"MonsterLead Group",64101,"[98304] Equity Mortgage Lending Joel Wax",,None,0,1406,0,25,91.39,0.065,0,0,unknown,unknown,,,,,,,0,116.39,-116.39,"Andy Cody",unknown,unknown,-0.08,"White 60# White, #10 White Half Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-21,"Fusion Growth Partners",64107,"Baker Drop 2",231705,None,437.05,702,0.62,25,45.63,0.065,0,0,unknown,unknown,,,24.57,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0
 |  added 0.005 because [papertype] = 70# (67.5#) & [paper_color] = White",,,0,95.2,341.85,"Andy Cody",unknown,unknown,0.49,"White 70# (67.5#) White, #10 White Regular,  ",Letter," | expensivePaperCost = 0.005 |  | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-19,"Advance Marketing Mail, Inc.",64109,"17326 SPEC-TNT-VARPC- Jan 2019 ",,,0,331,0,25,0,0,0,0,unknown,unknown,,,,,,,0,34.93,-34.93,"Andy Cody",unknown,unknown,-0.11,"White 20# White,  ,  ","Post Card"," | postCardCost = 0.03 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-19,"Advance Marketing Mail, Inc.",64110,"17327 SPEC-REF-VARPC- Jan 2019 ",,,0,911,0,25,0,0,0,0,unknown,unknown,,,,,,,0,52.33,-52.33,"Andy Cody",unknown,unknown,-0.06,"White 20# White,  ,  ","Post Card"," | postCardCost = 0.03 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
