job_due_date,client,job_num,job_name,invoice_num,pmod_or_freight,gross_billed,quantity,pricing,postal_prep,production_cost,per_piece,data_cost,postage_psi,data_po_num,three_point_five_percent_cc_fee,special_product_envelopes_env_printing,special_product_envelopes_env_printing_notes,paper_color_print_cost,paper_color_print_cost_notes,shipping_pmod_cost_finishes,shipping_per_piece,misc_cost_pmod_labor_purl_var_img,gross_cost,net_gross_margin_for_labor,sales_rep,comm_paid,new_client,gross_margin_per_piece,comments_descriptions,production_type,all_added_costs
2019-01-22,DirectMailers,64366,"DirectMailers 3 Page",231871,,80.33,119,0.68,25,7.735,0.065,0,59.5,unknown,unknown,,,4.17,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0
 |  added 0.005 because [papertype] = 70# (67.5#) & [paper_color] = White",,,0,36.9,-16.07,"Heather Lunsford",unknown,unknown,-0.14,"White 70# (67.5#) White, #10 White Double Window,  ",Letter," | expensivePaperCost = 0.005 |  | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-25,"US Probate Leads",64374,"Jeremiah Johnson",231962,None,76.38,114,0.67,25,7.41,0.065,0,0,unknown,unknown,,,3.99,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0
 |  added 0.005 because [papertype] = 20# & [paper_color] = Yellow",,,0,36.4,39.98,"Heather Lunsford",unknown,unknown,0.35,"Yellow 20# Yellow, #10 White Regular,  ",Letter," | expensivePaperCost = 0.005 |  | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-25,"Liberty Debt Relief",64507,"LLGRS70 - First Class - With URL - Tax Shell  - 7 Week Suppressi",231926,,19049.83,35931,0.53,25,2155.86,0.06,0,14595.32,unknown,unknown,179.66,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",538.97,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 80# Gloss Text Paper & [paper_color] = White",,,0,4541.375,-86.864999999998,"Heather Lunsford",unknown,unknown,-0,"White 80# Gloss Text Paper White, White W-2 Double Window Envelope,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | inkjetCost = 0.02 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | backColorCost = 0.01 |  | inkjetAddressCost = 0.015 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 | "
2019-01-26,"Elite Funding",64515,2019-2,231955,,1606.42,2948,0.54,25,191.62,0.065,0,1207.56,unknown,unknown,,,88.44,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,0,305.06,93.8,"Heather Lunsford",unknown,unknown,0.03,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-25,"Liberty Debt Relief",64516,"LLG51 REMAIL SNAP NO URL FIRST",231945,None,11555.25,24487,0.47,25,1224.35,0.05,0,9987.57,unknown,unknown,,,,,,,0,1739.09,-171.41,"Heather Lunsford",unknown,unknown,-0.01,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-25,"Liberty Debt Relief",64517,"LLG52 REMAIL FIRST_012419 NO URL",231946,None,9287.84,19650,0.47,25,1179,0.06,0,8024.89,unknown,unknown,,,,,,,0,1597,-334.05,"Heather Lunsford",unknown,unknown,-0.02,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-28,"Liberty Debt Relief",64583,"LLGRS71- Standard - NO URL - Snap Pack - 7 Week Suppression - T2",232000,None,11877.09,34872,0.34,25,1743.6,0.05,0,9724.9,unknown,unknown,348.72,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,2117.32,34.87,"Heather Lunsford",unknown,unknown,0,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-28,"Liberty Debt Relief",64584,"LLGRS72 - Standard - NO URL - Tax Shell - All Suppression - T3",231995,,14579.71,36387,0.4,25,2183.22,0.06,0,10141.88,unknown,unknown,181.94,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",545.81,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 80# Gloss Text Paper & [paper_color] = White",,,0,3324.83,1113,"Heather Lunsford",unknown,unknown,0.03,"White 80# Gloss Text Paper White, White W-2 Double Window Envelope,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | backColorCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 | "
2019-01-28,"Liberty Debt Relief",64585,"LLGRS73 - Standard - NO URL - Snap Pack - All Suppression - T1",231997,None,1754.69,4983,0.35,25,298.98,0.06,0,1425.73,unknown,unknown,49.83,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,373.81,-44.85,"Heather Lunsford",unknown,unknown,-0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-29,DirectMailers,64650,"DirectMailers 1 Page",232034,,29.38,235,0.13,25,15.275,0.065,0,0,unknown,unknown,,,7.05,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,0,47.325,-17.945,"Heather Lunsford",unknown,unknown,-0.08,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-01,"Liberty Debt Relief",64847,"LLGRS74 – Standard – Snap Pack – NO URL",232154,None,18944.51,54899,0.35,25,2744.95,0.05,0,15293.67,unknown,unknown,548.99,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,3318.94,331.9,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-02,"Liberty Debt Relief",64849,"LLGRS75 – Standard – Tax Shell – WITH URL ",232166,None,12072.08,29904,0.4,25,1794.24,0.06,0,8356.39,unknown,unknown,149.52,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",448.56,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 80# Gloss Text Paper & [paper_color] = White",,,0,2741.36,974.33,"Heather Lunsford",unknown,unknown,0.03,"White 80# Gloss Text Paper White, White W-2 Double Window Envelope,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | backColorCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 | "
2019-02-01,"Liberty Debt Relief",64853,"LLGRS56RE – First Class – Tax Shell – WITH URL ",232167,None,12806.72,23868,0.54,25,1432.08,0.06,0,9833.46,unknown,unknown,119.34,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",358.02,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 80# Gloss Text Paper & [paper_color] = White",,,0,2198.12,775.14,"Heather Lunsford",unknown,unknown,0.03,"White 80# Gloss Text Paper White, White W-2 Double Window Envelope,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | backColorCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 | "
2019-02-05,"US Probate Leads",64880,"Jeremiah Johnson",232309,None,83.52,116,0.72,25,7.54,0.065,0,0,unknown,unknown,,,3.48,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,0,36.02,47.5,"Heather Lunsford",unknown,unknown,0.41,"White 20# White, #10 White Regular,  ",Letter," | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-06,"UDC LLC",64970,"UDC Control Half 2.6 AP",232296,PMOD,2339.05,4202,0.56,25,273.13,0.065,0,1144.82,unknown,unknown,,,,,,,0,298.13,896.1,"Heather Lunsford",unknown,unknown,0.21,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-06,"UDC LLC",65024,"UDC Control Half 2.6 CP",232296,PMOD,2339.05,2381,0.98,25,154.765,0.065,0,629.66,unknown,unknown,,,,,,,0,179.765,1529.625,"Heather Lunsford",unknown,unknown,0.64,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-09,"Liberty Debt Relief",65252,"LLGRS77 – Standard – Snap Pack – NO URL T2 – 7WK Supp ",232429,None,12480.87,34884,0.36,25,1744.2,0.05,0,9729.69,unknown,unknown,348.84,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,2118.04,633.14,"Heather Lunsford",unknown,unknown,0.02,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-09,"Liberty Debt Relief",65253,"LLGRS78 – Standard – Snap Pack – NO URL T3- Full ",232432,None,7525.26,20978,0.36,25,1048.9,0.05,0,5858.73,unknown,unknown,209.78,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,1283.68,382.85,"Heather Lunsford",unknown,unknown,0.02,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-09,"Liberty Debt Relief",65255,"LLGRS79 – Standard – Snap Pack – NO URL T1 – Full",232435,None,2203.34,5972,0.37,25,358.32,0.06,0,1707.18,unknown,unknown,59.72,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,443.04,53.12,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-13,"UDC LLC",65308,"UDC Control Half 2.13 AP ",232488,PMOD,2400.7,4553,0.53,25,295.945,0.065,0,1216.96,unknown,unknown,,,,,,,0,320.945,862.795,"Heather Lunsford",unknown,unknown,0.19,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-13,"UDC LLC",65311,"UDC Control Half 2.13 CP  ",232488,PMOD,2400.7,2199,1.09,25,142.935,0.065,0,0,unknown,unknown,,,,,,,0,167.935,2232.765,"Heather Lunsford",unknown,unknown,1.02,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-16,"Liberty Debt Relief",65588,"LLGRS80 – Standard – Snap Pack – WITH URL",232748,None,10363.8,29930,0.35,25,1496.5,0.05,0,8360.92,unknown,unknown,299.3,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,1820.8,182.08,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-16,"Liberty Debt Relief",65589,"LLGRS81 - Standard - Snap Pack - NO URL",232759,None,18047.05,52355,0.34,25,2617.75,0.05,0,14564.11,unknown,unknown,523.55,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,3166.3,316.64,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-16,"Liberty Debt Relief",65591,"LLGRS83 - Standard - Snap Pack - NO URL",232751,None,2648.82,7482,0.35,25,448.92,0.06,0,2127.51,unknown,unknown,,,,,,,0,623.56,-102.25,"Heather Lunsford",unknown,unknown,-0.01,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-20,"US Probate Leads",65614,"Meryl Wiggins",233055,None,107.28,149,0.72,25,9.685,0.065,0,0,unknown,unknown,,,4.47,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,0,39.155,68.125,"Heather Lunsford",unknown,unknown,0.46,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-15,"Liberty Debt Relief",65625,"LLGRS59 Remail – First Class – Snap Pack – NO URL ",232780,None,26005.77,54399,0.48,25,2719.95,0.05,0,22279.13,unknown,unknown,,,,,,,0,3832.93,-106.29,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-15,"Liberty Debt Relief",65627,"LLGRS58 Remail – First Class – Snap Pack – NO URL",232783,None,28676.06,60158,0.48,25,3007.9,0.05,0,24557.82,unknown,unknown,,,,,,,0,4236.06,-117.82,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-20,"UDC LLC",65682,"UDC Control Half 2.20 AP  ",232846,PMOD,2124.2,3899,0.54,25,253.435,0.065,0,1057.73,unknown,unknown,,,19.5,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [papertype] = 20# & [paper_color] = Pink",,,0,297.93,768.54,"Heather Lunsford",unknown,unknown,0.2,"Pink 20# Pink, #10 White Half Window,  ",Letter," | expensivePaperCost = 0.005 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-20,"UDC LLC",65708,"UDC Control Half 2.20 CP",232846,PMOD,2124.5,2063,1.03,25,134.095,0.065,0,550.51,unknown,unknown,,,,,,,0,159.095,1414.895,"Heather Lunsford",unknown,unknown,0.69,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-14,"Elite Funding",65725,2019-3,233756,,3463.08,6412,0.54,25,416.78,0.065,0,2635.21,unknown,unknown,,,192.36,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,0,634.14,193.73,"Heather Lunsford",unknown,unknown,0.03,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-22,"Liberty Debt Relief",65865,"LLGRS85 Standard Snap Pack NO URL",2330031,None,7449.99,59813,0.12,25,2990.65,0.05,0,16642.45,unknown,unknown,,,,,,,0,4211.91,-13404.37,"Heather Lunsford",unknown,unknown,-0.22,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-22,"Liberty Debt Relief",65866,"LLGRS84 Standard Snap Pack WITH URL",233036,None,13110.8,37916,0.35,25,1895.8,0.05,0,10580.84,unknown,unknown,,,,,,,0,2679.12,-149.16,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-22,"Liberty Debt Relief",65867,"LLGRS86 Standard Snap Pack - NO URL		",233033,None,12053.21,34862,0.35,25,1743.1,0.05,0,9724.82,unknown,unknown,348.62,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,2116.72,211.67,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-22,"Liberty Debt Relief",65925,"LLGRS87_021918_T1_7500 - STANDARD NO URL",233054,None,2646.15,7467,0.35,25,448.02,0.06,0,2125.82,unknown,unknown,74.67,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,547.69,-27.36,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-27,"UDC LLC",66018,"UDC Control Half 2.27 AP ",233135,PMOD,2336.65,4606,0.51,25,299.39,0.065,0,1165.27,unknown,unknown,,,23.03,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [papertype] = 20# & [paper_color] = Pink",,,0,347.42,823.96,"Heather Lunsford",unknown,unknown,0.18,"Pink 20# Pink, #10 White Half Window,  ",Letter," | expensivePaperCost = 0.005 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-27,"UDC LLC",66026,"UDC Control Half 2.27 CP",233135,PMOD,2336.65,2228,1.05,25,144.82,0.065,0,592.91,unknown,unknown,,,,,,,0,169.82,1573.92,"Heather Lunsford",unknown,unknown,0.71,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-01,"Liberty Debt Relief",66182,"LLGRS88 Standard with URL Snap Pack",233284,None,15490.17,44856,0.35,25,2242.8,0.05,0,12502.17,unknown,unknown,,,,,,,0,3164.92,-176.92,"Heather Lunsford",unknown,unknown,-0,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-01,"Liberty Debt Relief",66201,"LLGRS89 Standard Snap Pack - T2 (7 wk )",233343,None,24183.48,69759,0.35,25,3487.95,0.05,0,19412.36,unknown,unknown,,,,,,,0,4908.13,-137.01,"Heather Lunsford",unknown,unknown,-0,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-01,"Liberty Debt Relief",66202,"LLGRS90 Standard Snap Pack - T3 Full ",233341,None,15500.98,44883,0.35,25,2244.15,0.05,0,12511.2,unknown,unknown,,,,,,,0,3166.81,-177.03,"Heather Lunsford",unknown,unknown,-0,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-01,"Liberty Debt Relief",66203,"LLGRS91 Standard Snap Pack - T1 (Full)",233344,None,2661.15,7476,0.36,25,448.56,0.06,0,2125.28,unknown,unknown,,,,,,,0,623.08,-87.21,"Heather Lunsford",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-04,"UDC LLC",66338,"UDC BL WCHK",233433,None,804.48,1987,0.4,25,119.22,0.06,0,513.02,unknown,unknown,,,,,,,0,183.96,107.5,"Heather Lunsford",unknown,unknown,0.05,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-06,"UDC LLC",66365,"UDC Control Half 3.6 AP",233482,PMOD,2429.05,4589,0.53,25,298.285,0.065,0,1227.89,unknown,unknown,,,,,,,0,323.285,877.875,"Heather Lunsford",unknown,unknown,0.19,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-06,"UDC LLC",66379,"UDC Control Half 3.6 CP ",233482,PMOD,2429.05,2244,1.08,25,145.86,0.065,0,598.04,unknown,unknown,,,,,,,0,170.86,1660.15,"Heather Lunsford",unknown,unknown,0.74,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-08,"Liberty Debt Relief",66512,"LLG RS92 - T4 WITH URL ",233650,None,17907.4,49855,0.36,25,2492.75,0.05,0,0,unknown,unknown,498.55,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,3016.3,14891.1,"Heather Lunsford",unknown,unknown,0.3,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-08,"Liberty Debt Relief",66514,"LLG RS93 NO URL STD",233651,"Drop Ship",27336.65,79766,0.34,25,3988.3,0.05,0,20960.63,unknown,unknown,,,,,,,0,5608.62,767.4,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-08,"Liberty Debt Relief",66516,"LLG RS94 T3 NO URL STD - FULL",233652,None,17894.61,49827,0.36,25,2491.35,0.05,0,0,unknown,unknown,498.27,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,3014.62,14879.99,"Heather Lunsford",unknown,unknown,0.3,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-08,"Liberty Debt Relief",66517,"LLG RS95 T1 STD FULL ",233653,None,4539.8,12447,0.36,25,746.82,0.06,0,0,unknown,unknown,124.47,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,896.29,3643.51,"Heather Lunsford",unknown,unknown,0.29,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-09,"Burnett Group LLC",66703,"Buy Your House March drop 1",233780,None,4208.88,11487,0.37,25,0,0,0,2939.82,unknown,unknown,,,,,,,0,312.175,956.885,"Heather Lunsford",unknown,unknown,0.08,"White 20# White,  ,  ","Post Card"," | postCardCost = 0.025 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-13,"UDC LLC",66720,"UDC Control Half 3.13 AP  ",233768,PMOD,2422.75,4614,0.53,25,299.91,0.065,0,1242.75,unknown,unknown,,,23.07,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [papertype] = 20# & [paper_color] = Pink",,,0,347.98,832.02,"Heather Lunsford",unknown,unknown,0.18,"Pink 20# Pink, #10 White Half Window,  ",Letter," | expensivePaperCost = 0.005 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-13,"UDC LLC",66721,"UDC Control Half 3.13 CP",233768,PMOD,2422.75,2201,1.1,25,143.065,0.065,0,588.24,unknown,unknown,,,,,,,0,168.065,1666.445,"Heather Lunsford",unknown,unknown,0.76,"White 20# White,  ,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-03-15,"Liberty Debt Relief",66846,"LLG RS96 T4 - 7WK",233914,None,17304,49876,0.35,25,2493.8,0.05,0,13884.93,unknown,unknown,498.76,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,3017.56,401.51,"Heather Lunsford",unknown,unknown,0.01,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
