job_due_date,client,job_num,job_name,invoice_num,pmod_or_freight,gross_billed,quantity,pricing,postal_prep,production_cost,per_piece,data_cost,postage_psi,data_po_num,three_point_five_percent_cc_fee,special_product_envelopes_env_printing,special_product_envelopes_env_printing_notes,paper_color_print_cost,paper_color_print_cost_notes,shipping_pmod_cost_finishes,shipping_per_piece,misc_cost_pmod_labor_purl_var_img,gross_cost,net_gross_margin_for_labor,sales_rep,comm_paid,new_client,gross_margin_per_piece,comments_descriptions,production_type,all_added_costs
2018-12-21,"Nations Lending - CORP",63018,"Nations Lending Refi / Jumbo Home Image Trigger 2",230998,,1672.03,2745,0.61,25,178.425,0.065,0,1148.41,unknown,unknown,,,109.8,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,96.08,409.3,114.32,"Bobby Caruso",unknown,unknown,0.04,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-24,"Inline Financial Corporation",63135,"FHA Snap Mailer 122118",231025,PMOD,2447,4500,0.54,25,270,0.06,0,1091.1,unknown,unknown,,,,,,,0,295,1060.9,"Bobby Caruso",unknown,unknown,0.24,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-27,"Inline Financial Corporation",63141,"VA Snap Mailer 12-28-18",231085,PMOD,1696.07,3099,0.55,25,185.94,0.06,0,750.88,unknown,unknown,,,,,,,108.47,319.405,625.785,"Bobby Caruso",unknown,unknown,0.2,"White 20# White,  , White 20# Converted","Snap Pack"," | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-31,"Inline Financial Corporation",63148,"FHA snap mailer 12-26",231029,PMOD,2525.26,4646,0.54,25,278.76,0.06,0,1166.59,unknown,unknown,,,,,,,0,303.76,1054.91,"Bobby Caruso",unknown,unknown,0.23,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"DG Funding",63149,"DG TRIGGER BRANDED BROWN KRAFT 122818",231138,,3878.4,4578,0.85,25,297.57,0.065,0,1861.13,unknown,unknown,22.89,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = #10 Brown Kraft",297.57,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.03 because [color] = 4/4
 |  added 0.005 because [papertype] =  & [paper_color] = ",,,160.23,803.26,1214.01,"Bobby Caruso",unknown,unknown,0.27,"  , #10 Brown Kraft Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.03 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"FIRST SAVINGS BANK- OHIO ,  CHAD SEELING",63213,"first savings bank - ohio   triggers 122818",231144,,2550.73,3031,0.84,25,197.015,0.065,0,1256.08,unknown,unknown,,,121.24,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,106.09,449.34,845.31,"Bobby Caruso",unknown,unknown,0.28,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Nations Lending - CORP",63227,"Nations Lending Refi / Jumbo Home Image Trigger 3",231097,,1128.2,1828,0.62,25,118.82,0.065,0,767.81,unknown,unknown,,,73.12,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,63.98,280.92,79.47,"Bobby Caruso",unknown,unknown,0.04,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"First Home Equity Loans",63232,"FIRST HOME EQUITY LOANS FHA HALF FOLD 122818",231153,PMOD,1953.85,3263,0.6,25,195.78,0.06,0,803.66,unknown,unknown,32.63,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =   ",,,,,114.21,367.615,782.575,"Bobby Caruso",unknown,unknown,0.24,"White 20# White,  ,   Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-29,"USAVA Lending",63237,"USAVA HALF WINDOW TRIGGER 122818",231145,PMOD,2953.3,3790,0.78,25,246.35,0.065,0,965.66,unknown,unknown,,,151.6,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,170.55,593.5,1394.14,"Bobby Caruso",unknown,unknown,0.37,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | purlsCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Nations Lending - CORP",63238,"Nations Lending Single Family Snap Pack",231107,,2949.47,5499,0.54,25,329.94,0.06,0,2284.95,unknown,unknown,54.99,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,409.93,254.59,"Bobby Caruso",unknown,unknown,0.05,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-02,"Inline Financial Corporation",63247,"VA Snap Mailer 01-02-19",231092,PMOD,1696.07,3099,0.55,25,185.94,0.06,0,793.26,unknown,unknown,,,,,,,0,210.94,691.87,"Bobby Caruso",unknown,unknown,0.22,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"Nations Lending - CORP",63250,"Nations Lending Refi / Jumbo Home Image Trigger 4",231315,,3809.65,6405,0.59,25,416.325,0.065,0,2634.55,unknown,unknown,,,256.2,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,224.18,921.7,253.4,"Bobby Caruso",unknown,unknown,0.04,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Semper Home Loans, Inc",63277,"VA PROSPECT 12/28",231113,None,762.02,1290,0.59,25,83.85,0.065,0,542.55,unknown,unknown,6.45,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = #10 Brown Kraft",51.6,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,0,166.9,52.57,"Bobby Caruso",unknown,unknown,0.04,"White 60# White, #10 Brown Kraft Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-29,"Semper Home Loans, Inc",63278,"VA PROSPECT EXT 12/28",231114,None,3279.48,5760,0.57,25,374.4,0.065,0,2420.8,unknown,unknown,28.8,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = #10 Brown Kraft",230.4,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,0,658.6,200.08,"Bobby Caruso",unknown,unknown,0.03,"White 60# White, #10 Brown Kraft Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Semper Home Loans, Inc",63279,"FHA PROSPECT 12/28",231115,None,2071.81,3614,0.57,25,234.91,0.065,0,1520.01,unknown,unknown,18.07,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = #10 Brown Kraft",144.56,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,0,422.54,129.26,"Bobby Caruso",unknown,unknown,0.04,"White 60# White, #10 Brown Kraft Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Semper Home Loans, Inc",63280,"FHA TRIGGER 12/28",231120,None,1623.7,2819,0.58,25,183.235,0.065,0,1185.58,unknown,unknown,14.1,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = #10 Brown Kraft",112.76,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,0,335.09,103.03,"Bobby Caruso",unknown,unknown,0.04,"White 60# White, #10 Brown Kraft Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-29,"Meadowbrook Financial mortgage bankers corp",63297,"meadowbrook trigger 122818",231163,,14897.42,20287,0.73,25,1217.22,0.06,0,8211.68,unknown,unknown,,,,,,,0,1242.22,5443.52,"Bobby Caruso",unknown,unknown,0.27,"White 60# White, #10 White Double Window,  ",Letter," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-29,"1st Rate Home Mortgage, Inc. - NORTH BRANCH",63324,"NORTH FHA LETTER HALF WINDOW DROP 1 - 12.29.18",231175,,1609.32,2253,0.71,25,146.445,0.065,0,917.11,unknown,unknown,,,67.59,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,78.86,317.89,374.32,"Bobby Caruso",unknown,unknown,0.17,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-02,"Strategic REI, Inc",63329,"strategic rei green card 010219",231172,None,4485.73,13694,0.33,25,0,0,0,3482.46,unknown,unknown,,,,,,,0,298.88,704.39,"Bobby Caruso",unknown,unknown,0.05,"Green Martian Green,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Strategic REI, Inc",63330,"strategic rei green card  011119",231173,None,4487.23,13699,0.33,25,0,0,0,3483.28,unknown,unknown,,,,,,,0,298.98,704.97,"Bobby Caruso",unknown,unknown,0.05,"Green Martian Green,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-05,"1st Rate Home Mortgage, Inc. - NORTH BRANCH",63331,"NORTH FHA LETTER HALF WINDOW - DROP 2 - 1.2.19",231215,None,1599.8,2236,0.72,25,145.34,0.065,0,911.59,unknown,unknown,,,67.08,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,78.26,315.68,372.53,"Bobby Caruso",unknown,unknown,0.17,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"1st Rate Home Mortgage, Inc. - NORTH BRANCH",63332,"NORTH FHA LETTER HALF WINDOW - DROP 3 - 1.4.19",231451,None,1662,2227,0.75,25,144.755,0.065,0,902.77,unknown,unknown,,,66.81,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,77.95,314.51,444.72,"Bobby Caruso",unknown,unknown,0.2,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-02,"Strategic REI, Inc",63336,"strategic rei green card 010219 remail",231177,None,3333.8,10996,0.3,25,0,0,0,2810.07,unknown,unknown,,,,,,,0,244.92,278.81,"Bobby Caruso",unknown,unknown,0.03,"Green Martian Green,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-02,"Strategic REI, Inc",63337,"strategic rei green card 010219 remail pt. 2",231178,None,758.6,2412,0.31,25,0,0,0,622.46,unknown,unknown,,,,,,,0,73.24,62.9,"Bobby Caruso",unknown,unknown,0.03,"Green Martian Green,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"DG Funding",63352,"DG TRIGGER BRANDED IN BROWN KRAFT ENVELOPE 010419",231323,,2714.08,3302,0.82,25,214.63,0.065,0,1348.37,unknown,unknown,,,198.12,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.03 because [color] = 4/4",,,0,437.75,927.96,"Bobby Caruso",unknown,unknown,0.28,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"FIRST SAVINGS BANK- OHIO ,  CHAD SEELING",63353,"FIRST SAVINGS BANK -OHIO   TRIGGERS 010419",231357,,2537.45,3015,0.84,25,195.975,0.065,0,1258.53,unknown,unknown,,,120.6,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,105.53,447.1,831.82,"Bobby Caruso",unknown,unknown,0.28,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-07,"HomeBuyers Of Pittsburgh",63389,"HOMEBUYERS OF PITT POSTCARD 010719",231390,None,3202.95,9237,0.35,25,0,0,0,2347.39,unknown,unknown,,,,,,,0,255.925,599.635,"Bobby Caruso",unknown,unknown,0.06,"White Gloss Cover #100 White Gloss Cover,  ,  ","Post Card"," | postCardCost = 0.025 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-07,"HomeBuyers Of Pittsburgh",63421,"HomeBuyers Probate PC 1.7.19",231282,None,836.25,2336,0.36,25,0,0,0,622.43,unknown,unknown,,,,,,,0,83.4,130.42,"Bobby Caruso",unknown,unknown,0.06,"White Gloss Cover #100 White Gloss Cover,  ,  ","Post Card"," | postCardCost = 0.025 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Nations Lending - CORP",63428,"Nations Lending Refi / Jumbo Home Image Trigger 5",231506,,2867.61,4789,0.6,25,311.285,0.065,0,1980.15,unknown,unknown,,,191.56,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,167.62,695.46,192,"Bobby Caruso",unknown,unknown,0.04,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"Strategic REI, Inc",63480,"Strategic rei green card remail 010419 ",231297,None,3362,11090,0.3,25,0,0,0,2851.13,unknown,unknown,,,,,,,0,246.8,264.07,"Bobby Caruso",unknown,unknown,0.02,"Green Martian Green,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"Strategic REI, Inc",63481,"Strategic rei green card remail 010419 pt. 2",231298,None,3194,10530,0.3,25,0,0,0,2695.65,unknown,unknown,,,,,,,0,235.6,262.75,"Bobby Caruso",unknown,unknown,0.02,"Green Martian Green,  ,  ","Post Card"," | postCardCost = 0.02 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-07,"Pacific Mountain Capital, LLC",63482,"Homebuyer Flyers",231313,"Will Call",171.51,3000,0.06,25,195,0.065,0,0,unknown,unknown,,,90,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0 because [color] = 4/0",,,0,310,-138.49,"Bobby Caruso",unknown,unknown,-0.05,"White 60# White,  ,  ",Letter," | frontColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Pacific Mountain Capital, LLC",63483,"Homebuyer Flyer Snap ",231543,None,3939.61,8348,0.47,25,500.88,0.06,0,2260.4,unknown,unknown,,,,,,,0,525.88,1153.33,"Bobby Caruso",unknown,unknown,0.14,"White 20# White,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"Nationwide Mortgage Bankers Inc.",63501,"NATIONWIDE MTG BANKERS GREEN HALF FOLD 10419",231330,None,15988.93,27212,0.59,25,1360.6,0.05,0,7280.84,unknown,unknown,,,,,,,0,1385.6,7322.49,"Bobby Caruso",unknown,unknown,0.27,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"1st Rate Home Mortgage, Inc. - Jesse",63523,"VA 0104",231314,None,2304.36,3751,0.61,25,243.815,0.065,0,1533.49,unknown,unknown,18.76,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = Brown Kraft",56.27,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 70# (67.5#) & [paper_color] = White",,,0,406.345,364.525,"Bobby Caruso",unknown,unknown,0.1,"White 70# (67.5#) White, Brown Kraft Double Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-04,"GSF Mortgage Corp",63527,"GSF FHA LETTER 010419",231345,,2370.26,3319,0.71,25,215.735,0.065,0,1350.68,unknown,unknown,,,,,,,0,240.735,778.845,"Bobby Caruso",unknown,unknown,0.23,"White 60# White, #10 White Half Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-07,"1st Rate Home Mortgage, Inc. - Jesse",63562,"FHA 0107",231360,None,1424.08,2296,0.62,25,149.24,0.065,0,936.98,unknown,unknown,,,22.96,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,197.2,289.9,"Bobby Caruso",unknown,unknown,0.13,"White 20# White,  ,  ",Letter," | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-14,"First Home Equity Loans",63577,"Commercial Mailer 011419",231590,None,959.81,1368,0.7,25,88.92,0.065,0,613.08,unknown,unknown,6.84,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = #10 Brown Kraft",54.72,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,0,175.48,171.25,"Bobby Caruso",unknown,unknown,0.13,"White 60# White, #10 Brown Kraft Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-07,"1st Rate Home Mortgage, Inc. - NORTH BRANCH",63594,"NORTH VA TRIGGER STATE COVER SNAP PACK 010419",231379,None,573.36,562,1.02,25,33.72,0.06,0,231.83,unknown,unknown,5.62,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White on White",,,,,0,64.34,277.19,"Bobby Caruso",unknown,unknown,0.49,"White 20# White,  , White on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-07,"First Home Equity Loans",63597,"first home equity half fold fha 010519",231404,PMOD,1101.43,1602,0.69,25,96.12,0.06,0,405.14,unknown,unknown,,,,,,,56.07,177.19,519.1,"Bobby Caruso",unknown,unknown,0.32,"White 20# White,  ,   ","Snap Pack"," | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"DG Funding",63619,"DG BRANDED PIECE IN BROWN ENVELOPE 011119",231557,,3809.59,4664,0.82,25,303.16,0.065,0,1895,unknown,unknown,23.32,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = #10 Brown Kraft",303.16,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.03 because [color] = 4/4
 |  added 0.005 because [papertype] =  & [paper_color] = ",,,0,654.64,1259.95,"Bobby Caruso",unknown,unknown,0.27,"  , #10 Brown Kraft Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.03 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"FIRST SAVINGS BANK- OHIO ,  CHAD SEELING",63621,"FIRST SAVINGS BANK - OHIO  TRIGGER HALF WINDOW 01119",231555,,3096.87,3689,0.84,25,239.785,0.065,0,1518.75,unknown,unknown,18.45,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = #10 Brown Kraft",,,,,0,283.23,1294.89,"Bobby Caruso",unknown,unknown,0.35,"White 60# White, #10 Brown Kraft Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-10,"First Home Equity Loans",63717,"first home equity half fold fha 011019",231490,PMOD,1323.72,1999,0.66,25,119.94,0.06,0,503.13,unknown,unknown,,,,,,,69.97,214.905,605.685,"Bobby Caruso",unknown,unknown,0.3,"White 20# White,  ,   Converted","Snap Pack"," | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-10,"Meadowbrook Financial mortgage bankers corp",63746,"MEADOW BROOK TRIGGER DOUBLE WINDOW 011019",231498,PMOD,2816.07,6331,0.44,25,411.515,0.065,0,1539.93,unknown,unknown,,,,,,,0,436.515,839.625,"Bobby Caruso",unknown,unknown,0.13,"White 60# White, #10 White Double Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-14,"Nationwide Mortgage Bankers Inc.",63814,"NATIONWIDE MTG BANKERS HALF WINDOW 011119",231550,,4174.57,4998,0.84,25,324.87,0.065,0,1992.1,unknown,unknown,,,199.92,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,174.93,724.72,1457.75,"Bobby Caruso",unknown,unknown,0.29,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Meadowbrook Financial mortgage bankers corp",63825,"Meadowbrook Remail 15k",231532,PMOD,6555.21,14927,0.44,25,970.255,0.065,0,3596.75,unknown,unknown,,,,,,,0,995.255,1963.205,"Bobby Caruso",unknown,unknown,0.13,"White 60# White, #10 White Double Window,  ",Letter," | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"Flip Talk",63852,"Real Property Home PC 011819",231575,None,2167.91,6194,0.35,25,0,0,0,1591.14,unknown,unknown,,,,,,,216.79,396.64,180.13,"Bobby Caruso",unknown,unknown,0.03,"White Vellum Bristol 67# White Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.025 |  | streetViewCost = 0.035 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-25,"Flip Talk",63853,"Real Property Home PC 012519",231831,None,2167.9,6194,0.35,25,0,0,0,1584.33,unknown,unknown,,,,,,,216.79,396.64,186.93,"Bobby Caruso",unknown,unknown,0.03,"White 20# White,  ,  ","Post Card"," | postCardCost = 0.025 |  | streetViewCost = 0.035 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-01,"Flip Talk",63854,"Real Property Home PC 020119",231888,None,2167.9,6194,0.35,25,0,0,0,1588.64,unknown,unknown,,,,,,,216.79,396.64,182.62,"Bobby Caruso",unknown,unknown,0.03,"White 20# White,  ,  ","Post Card"," | postCardCost = 0.025 |  | streetViewCost = 0.035 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-08,"Flip Talk",63855,"Real Property Home PC 020819",232243,None,2229.48,6193,0.36,25,0,0,0,1,unknown,unknown,,,,,,,216.76,396.58,1831.9,"Bobby Caruso",unknown,unknown,0.3,"White 20# White,  ,  ","Post Card"," | postCardCost = 0.025 |  | streetViewCost = 0.035 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Strategic REI, Inc",63877,"New Google PC - Orange D1",231554,None,3489.77,10469,0.33,25,0,0,0,2687.51,unknown,unknown,,,,,,,366.42,653.14,149.12,"Bobby Caruso",unknown,unknown,0.01,"White Vellum Bristol 67# White Vellum Bristol,  ,  ","Post Card"," | postCardCost = 0.025 |  | streetViewCost = 0.035 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
